Receipt Time (s)	acc_x	acc_y	acc_z	angvel_roll	angvel_pitch	angvel_yaw	mag_x	mag_y	mag_z	
1475539410.162846	3470	2540	-9510	-2573	1495	2299	-1323	250	2852
1475539410.173025	3160	2630	-9350	-2422	1610	2316	-1323	250	2852
1475539410.183200	2960	2680	-9300	-2291	1563	2333	-1323	250	2852
1475539410.193385	2800	2720	-9230	-2239	1524	2373	-1323	250	2852
1475539410.203544	2580	2770	-9090	-2155	1280	2467	-1323	250	2852
1475539410.213703	2470	2800	-9020	-1912	1090	2604	-1323	250	2852
1475539410.223877	2350	2830	-8940	-1741	908	2590	-1338	250	2852
1475539410.234060	2250	2850	-8800	-1565	728	2632	-1353	203	2852
1475539410.244265	2220	2850	-8710	-1409	540	2611	-1383	156	2835
1475539410.254443	2240	2830	-8470	-1202	392	2525	-1383	156	2818
1475539410.264601	2320	2780	-8250	-785	179	2410	-1383	156	2802
1475539410.274761	2450	2700	-8000	-409	13	2271	-1383	156	2802
1475539410.284942	2530	2630	-7840	-163	-142	2129	-1399	156	2802
1475539410.295118	2580	2580	-7710	111	-290	1978	-1399	156	2818
1475539410.305299	2630	2590	-7650	313	-543	1809	-1399	141	2818
1475539410.315463	2790	2740	-7630	761	-847	1465	-1399	125	2802
1475539410.325621	2930	2880	-7710	1025	-923	1322	-1399	125	2802
1475539410.335781	2990	2940	-7770	1345	-1011	1199	-1399	125	2802
1475539410.345977	3010	2960	-7820	1524	-1102	1096	-1414	156	2802
1475539410.356149	3010	2950	-7860	1844	-1188	932	-1414	188	2818
1475539410.366330	3000	2890	-7930	2034	-1207	774	-1414	188	2835
1475539410.376496	3020	2830	-8030	2054	-1349	525	-1414	188	2835
1475539410.386690	3120	2670	-8230	2131	-1482	178	-1414	188	2835
1475539410.396864	3230	2580	-8400	2063	-1574	-34	-1414	203	2835
1475539410.407038	3390	2480	-8630	1740	-1793	-388	-1399	266	2835
1475539410.417214	3560	2430	-8830	1548	-1940	-677	-1383	266	2852
1475539410.427399	3660	2440	-9010	1223	-2093	-964	-1383	266	2852
1475539410.437566	3750	2540	-9370	1006	-2269	-1060	-1383	266	2852
1475539410.447764	3730	2610	-9590	763	-2304	-1206	-1383	266	2852
1475539410.457943	3630	2650	-9790	679	-2494	-1170	-1353	313	2869
1475539410.468117	3490	2640	-10120	577	-2722	-1183	-1323	329	2885
1475539410.478295	3360	2620	-10310	621	-2723	-1135	-1323	329	2885
1475539410.488459	3170	2610	-10510	549	-2921	-1135	-1323	329	2885
1475539410.498618	2920	2610	-10720	521	-2887	-1208	-1323	329	2885
1475539410.508789	2700	2630	-10820	495	-2643	-1305	-1292	344	2885
1475539410.518970	2520	2660	-10860	394	-2338	-1328	-1247	360	2902
1475539410.529142	2310	2770	-10810	299	-1787	-1492	-1247	360	2902
1475539410.539320	2180	2890	-10750	-12	-1208	-1592	-1247	360	2902
1475539410.549512	1960	3060	-10570	-200	-541	-1623	-1247	360	2902
1475539410.559671	1820	3150	-10410	-398	-22	-1558	-1186	376	2919
1475539410.569846	1730	3180	-10300	-532	323	-1628	-1140	376	2953
1475539410.580028	1650	3130	-10070	-782	619	-1680	-1110	376	2969
1475539410.590200	1670	3080	-9940	-923	857	-1694	-1110	376	2969
1475539410.600391	1720	3030	-9810	-938	899	-1775	-1110	376	2969
1475539410.610551	1810	2910	-9610	-964	948	-1779	-1110	376	2969
1475539410.620709	1850	2790	-9530	-966	1062	-1744	-1110	344	2969
1475539410.630886	1910	2640	-9500	-938	1063	-1719	-1095	329	2969
1475539410.641063	1950	2530	-9540	-806	1052	-1633	-1095	329	2969
1475539410.651267	1950	2400	-9670	-745	1034	-1563	-1095	329	2969
1475539410.661442	1920	2260	-9830	-722	835	-1418	-1095	329	2969
1475539410.671601	1870	2180	-9850	-749	771	-1269	-1140	313	2953
1475539410.681761	1770	2100	-9700	-627	654	-1090	-1156	297	2953
1475539410.691934	1710	2070	-9460	-488	592	-963	-1156	297	2953
1475539410.702114	1650	2080	-9180	-452	667	-841	-1156	297	2953
1475539410.712290	1630	2100	-8800	-304	676	-670	-1156	297	2953
1475539410.722459	1670	2100	-8490	-236	585	-538	-1186	250	2936
1475539410.732619	1750	2080	-8190	-5	756	-430	-1201	219	2936
1475539410.742794	1870	2080	-7760	59	562	-379	-1201	203	2936
1475539410.753001	1940	2080	-7530	228	508	-279	-1201	203	2936
1475539410.763178	2030	2060	-7270	281	341	-209	-1201	203	2936
1475539410.773452	2080	2050	-7160	427	108	-131	-1201	203	2936
1475539410.783614	2150	2030	-7090	535	-158	-111	-1201	203	2936
1475539410.793787	2230	2020	-7070	657	-382	-32	-1201	203	2953
1475539410.803963	2270	2010	-7130	732	-617	89	-1201	203	2953
1475539410.814144	2280	2020	-7160	784	-839	201	-1201	203	2953
1475539410.824323	2320	2060	-7300	871	-1032	301	-1201	203	2953
1475539410.834491	2320	2100	-7460	897	-1196	541	-1201	203	2953
1475539410.844651	2360	2160	-7620	1010	-1459	592	-1201	203	2953
1475539410.854849	2410	2180	-7830	1013	-1455	786	-1201	203	2953
1475539410.865028	2490	2150	-8160	1153	-1570	920	-1201	203	2953
1475539410.875204	2590	2110	-8400	1265	-1713	953	-1201	203	2953
1475539410.885393	2840	2050	-9060	1264	-1817	1002	-1201	203	2936
1475539410.895553	2960	2030	-9440	1155	-1885	933	-1201	203	2936
1475539410.905713	3000	2030	-9700	1102	-1814	897	-1201	203	2936
1475539410.915887	3010	2050	-9840	816	-1662	878	-1201	203	2936
1475539410.926062	3010	2110	-9980	588	-1548	743	-1171	235	2936
1475539410.936237	2930	2310	-10310	342	-1472	587	-1140	266	2936
1475539410.946425	2760	2440	-10680	23	-1209	496	-1110	282	2953
1475539410.956617	2540	2500	-11080	-238	-795	385	-1110	282	2953
1475539410.966791	2320	2460	-11740	-563	-260	297	-1110	282	2953
1475539410.976970	2310	2390	-12050	-753	299	362	-1110	313	2969
1475539410.987144	2520	2290	-12270	-867	772	477	-1095	329	3003
1475539410.997329	2740	2240	-12240	-949	1166	594	-1080	344	3036
1475539411.007495	2960	2170	-12070	-926	1321	829	-1080	344	3036
1475539411.017664	3230	2080	-11590	-892	1304	1163	-1080	344	3036
1475539411.027837	3340	2000	-11290	-901	1219	1336	-1080	344	3036
1475539411.038017	3440	1890	-11090	-893	1000	1438	-1064	360	3020
1475539411.048190	3520	1810	-10940	-894	882	1458	-1034	376	3003
1475539411.058407	3580	1760	-10840	-962	867	1366	-1034	376	3003
1475539411.068569	3660	1730	-10660	-1138	901	1231	-1034	376	3003
1475539411.078729	3730	1780	-10450	-1169	1080	1052	-1034	376	3003
1475539411.088903	3770	1860	-10160	-1252	1253	911	-1049	376	2986
1475539411.099085	3750	1910	-9790	-1319	1475	743	-1080	376	2969
1475539411.109264	3690	1910	-9500	-1315	1635	725	-1080	360	2969
1475539411.119440	3550	1890	-9210	-1287	1558	734	-1080	360	2969
1475539411.129607	3320	1860	-8940	-1202	1534	773	-1080	360	2969
1475539411.139766	3050	1800	-8670	-1149	1345	824	-1095	360	2969
1475539411.149961	2770	1810	-8440	-1022	1224	778	-1095	344	2969
1475539411.160164	2550	1830	-8290	-828	1067	776	-1095	313	2986
1475539411.170339	2370	1850	-8080	-613	671	824	-1095	313	2986
1475539411.180531	2280	1870	-7940	-402	517	771	-1095	313	2986
1475539411.190729	2200	1900	-7750	-269	184	753	-1110	313	2969
1475539411.200891	2190	1920	-7580	-132	-69	741	-1125	297	2953
1475539411.211071	2200	1940	-7360	135	-297	586	-1140	282	2953
1475539411.221244	2260	1980	-7230	276	-482	522	-1140	282	2953
1475539411.231426	2330	2000	-7140	401	-639	328	-1140	282	2953
1475539411.241594	2460	2030	-7100	563	-751	155	-1156	282	2953
1475539411.251753	2540	2040	-7080	674	-908	41	-1156	282	2953
1475539411.261957	2660	2020	-7190	795	-1103	-201	-1171	282	2936
1475539411.272136	2740	1990	-7370	715	-1292	-333	-1171	297	2919
1475539411.282322	2810	1930	-7550	808	-1592	-456	-1171	297	2919
1475539411.292514	2890	1880	-7810	708	-1860	-582	-1171	297	2919
1475539411.302694	2950	1820	-8120	698	-2061	-645	-1171	297	2919
1475539411.312872	2960	1780	-8380	587	-2364	-700	-1171	297	2919
1475539411.323034	2920	1760	-8720	516	-2490	-799	-1156	313	2936
1475539411.333193	2900	1770	-8900	408	-2571	-918	-1140	313	2969
1475539411.343373	2860	1800	-9120	301	-2582	-1114	-1125	313	2986
1475539411.353555	2860	1860	-9310	206	-2377	-1187	-1125	313	2986
1475539411.363738	2850	1950	-9450	167	-2250	-1305	-1125	313	2986
1475539411.373901	2820	2080	-9550	151	-2104	-1300	-1110	329	2969
1475539411.384082	2770	2170	-9610	337	-2047	-1301	-1080	344	2969
1475539411.394258	2540	2250	-9760	582	-2014	-1268	-1064	344	2969
1475539411.404435	2300	2230	-9870	824	-2096	-1190	-1064	344	2969
1475539411.414602	1820	2170	-10260	938	-2165	-1054	-1064	344	2969
1475539411.424851	1430	2170	-10610	1119	-2070	-1009	-1064	344	2969
1475539411.435030	960	2210	-10950	1198	-1981	-939	-1034	329	2986
1475539411.445205	600	2290	-11250	1155	-1675	-956	-1004	313	3020
1475539411.455387	320	2350	-11430	1031	-1425	-1024	-1004	313	3020
1475539411.465580	300	2450	-11410	665	-570	-1427	-1004	313	3020
1475539411.475745	700	2530	-11220	352	-138	-1565	-973	329	3020
1475539411.485923	1000	2590	-11060	63	245	-1675	-912	344	3053
1475539411.496096	1190	2650	-10920	-40	498	-1697	-912	344	3053
1475539411.506268	1300	2700	-10770	-234	828	-1745	-912	344	3053
1475539411.516446	1250	2710	-10700	-370	1062	-1715	-912	344	3053
1475539411.526614	1070	2710	-10640	-528	1214	-1687	-912	360	3070
1475539411.536781	900	2730	-10620	-615	1448	-1708	-897	360	3104
1475539411.546957	770	2750	-10630	-636	1649	-1770	-882	360	3120
1475539411.557135	680	2790	-10610	-794	1832	-1805	-882	360	3120
1475539411.567342	600	2760	-10550	-709	1988	-1779	-882	360	3120
1475539411.577528	610	2700	-10430	-756	2075	-1753	-897	360	3104
1475539411.587692	660	2620	-10300	-672	1999	-1662	-897	360	3070
1475539411.597865	770	2490	-10110	-681	1952	-1482	-897	344	3070
1475539411.608044	970	2310	-9750	-611	1761	-1339	-897	344	3070
1475539411.618217	1090	2200	-9510	-505	1570	-1153	-897	344	3070
1475539411.628403	1180	2070	-9180	-391	1366	-907	-912	344	3070
1475539411.638569	1220	1970	-8850	-318	1076	-728	-943	313	3070
1475539411.648729	1230	1840	-8380	-128	912	-566	-973	266	3070
1475539411.658900	1190	1760	-8110	28	625	-411	-973	266	3070
1475539411.669101	1150	1690	-7890	79	336	-371	-973	266	3070
1475539411.679277	1080	1590	-7670	150	179	-285	-973	266	3070
1475539411.689457	1030	1530	-7560	197	9	-338	-1019	250	3036
1475539411.699623	980	1490	-7460	218	-109	-339	-1034	250	3020
1475539411.709781	970	1490	-7440	70	-121	-367	-1034	235	3020
1475539411.719957	970	1530	-7450	45	-132	-357	-1034	235	3020
1475539411.730117	1000	1560	-7470	-98	-135	-334	-1034	235	3020
1475539411.740278	1050	1590	-7490	-94	-216	-269	-1049	235	3003
1475539411.750477	1110	1660	-7550	-112	-307	-194	-1064	235	3003
1475539411.760638	1160	1700	-7610	-60	-385	-121	-1064	219	3003
1475539411.770820	1210	1730	-7660	-9	-508	-30	-1064	219	3003
1475539411.780995	1300	1760	-7810	119	-676	78	-1064	219	3003
1475539411.791176	1400	1790	-7960	265	-796	158	-1064	219	3003
1475539411.801349	1490	1820	-8130	477	-1021	163	-1064	219	3003
1475539411.811515	1580	1870	-8320	521	-1090	127	-1064	219	3020
1475539411.821659	1690	2000	-8700	730	-1168	120	-1064	219	3020
1475539411.831796	1720	2110	-8920	846	-1281	65	-1064	219	3020
1475539411.841933	1750	2250	-9130	899	-1256	40	-1064	219	3020
1475539411.852069	1790	2360	-9300	917	-1281	56	-1064	219	2986
1475539411.862206	1890	2480	-9500	926	-1202	65	-1064	203	2986
1475539411.872365	2170	2620	-9820	994	-1211	212	-1064	203	2986
1475539411.882508	2390	2690	-10040	1020	-1154	278	-1064	203	2986
1475539411.892646	2640	2750	-10250	1067	-1209	480	-1064	203	2986
1475539411.902783	2770	2810	-10410	1186	-1227	503	-1034	235	2986
1475539411.912919	2640	2850	-10500	1535	-1296	588	-1004	266	3003
1475539411.923057	2160	2810	-10530	1710	-1339	717	-988	266	3020
1475539411.933193	1800	2660	-10570	1837	-1263	947	-988	266	3020
1475539411.943330	1640	2460	-10660	1925	-1170	1017	-988	266	3020
1475539411.953475	1760	2220	-10830	1743	-1003	1095	-973	297	3020
1475539411.963612	2080	2060	-10990	1463	-738	1155	-943	329	3053
1475539411.973781	2390	2030	-11090	1143	-553	1164	-928	329	3070
1475539411.983956	2650	2060	-11150	738	-271	1176	-928	329	3070
1475539411.994134	2660	2050	-11160	386	-115	1242	-928	329	3070
1475539412.004305	2600	1970	-11170	9	161	1262	-928	344	3070
1475539412.014495	2490	1810	-11200	-296	360	1175	-912	360	3070
1475539412.024654	2280	1560	-11230	-714	534	1168	-897	360	3087
1475539412.034815	2140	1440	-11200	-1002	690	1041	-897	360	3087
1475539412.044989	2040	1340	-11070	-1247	742	795	-897	360	3087
1475539412.055165	1970	1280	-10900	-1435	785	669	-897	360	3087
1475539412.065341	1880	1210	-10510	-1449	776	405	-897	391	3070
1475539412.075549	1670	1130	-9910	-1648	775	206	-882	438	3070
1475539412.085780	1450	1080	-9500	-1573	799	136	-882	438	3070
1475539412.095957	1310	1070	-9270	-1470	863	182	-882	438	3070
1475539412.106136	1140	1080	-9020	-1326	851	269	-882	438	3070
1475539412.116309	1000	1090	-8770	-1189	834	288	-882	438	3070
1475539412.126489	890	1100	-8530	-1030	897	388	-882	438	3087
1475539412.136654	820	1120	-8320	-902	785	518	-882	438	3087
1475539412.146823	810	1130	-8020	-759	671	541	-882	438	3087
1475539412.157004	910	1190	-7840	-646	525	584	-897	438	3070
1475539412.167181	1020	1260	-7750	-668	356	477	-928	391	3036
1475539412.177384	1190	1370	-7670	-553	307	449	-943	376	3036
1475539412.187551	1290	1470	-7650	-515	102	492	-943	376	3036
1475539412.197718	1390	1580	-7630	-535	51	451	-943	376	3036
1475539412.207890	1430	1730	-7690	-385	-100	449	-943	376	3036
1475539412.218064	1420	1860	-7790	-296	-177	391	-943	360	3053
1475539412.228236	1360	2010	-8000	-204	-330	403	-943	329	3070
1475539412.238416	1300	2060	-8130	-110	-562	421	-943	329	3070
1475539412.248582	1250	2120	-8320	107	-748	319	-943	313	3087
1475539412.258742	1210	2150	-8470	243	-864	318	-943	313	3087
1475539412.268916	1190	2180	-8630	360	-960	247	-943	329	3053
1475539412.279132	1200	2260	-8810	489	-1061	213	-943	344	3020
1475539412.289306	1210	2390	-9110	634	-1021	139	-943	344	3020
1475539412.299496	1230	2460	-9330	629	-1002	21	-943	329	3020
1475539412.309656	1250	2550	-9550	508	-958	-103	-943	313	3036
1475539412.319815	1250	2650	-9810	484	-864	-264	-943	313	3036
1475539412.329989	1270	2800	-10210	439	-810	-496	-943	313	3036
1475539412.340162	1300	2910	-10450	434	-757	-619	-943	329	3036
1475539412.350336	1300	2940	-10610	408	-734	-715	-912	344	3053
1475539412.360527	1280	2950	-10750	562	-657	-822	-897	344	3070
1475539412.370711	1130	2930	-10880	768	-595	-976	-897	344	3070
1475539412.380912	930	2900	-10950	1070	-505	-1070	-897	344	3070
1475539412.391094	710	2850	-10980	1245	-363	-1071	-897	360	3070
1475539412.401269	470	2700	-10990	1361	-138	-1048	-882	376	3070
1475539412.411450	430	2550	-11010	1330	135	-1043	-852	391	3070
1475539412.421617	530	2430	-11040	1209	369	-1104	-852	391	3070
1475539412.431777	930	2310	-11090	937	690	-1169	-852	391	3070
1475539412.441951	1250	2350	-11120	597	834	-1281	-852	391	3070
1475539412.452125	1520	2460	-11070	198	971	-1409	-852	376	3053
1475539412.462297	1630	2540	-10970	-31	976	-1561	-852	360	3053
1475539412.472489	1630	2610	-10840	-269	1104	-1582	-852	360	3053
1475539412.482691	1540	2650	-10700	-406	1034	-1597	-852	360	3053
1475539412.492849	1440	2620	-10550	-644	1106	-1567	-852	360	3053
1475539412.503026	1370	2540	-10410	-785	1193	-1658	-867	376	3070
1475539412.513199	1340	2490	-10280	-888	1260	-1631	-867	376	3104
1475539412.523380	1310	2390	-10000	-1031	1375	-1708	-867	376	3120
1475539412.533556	1290	2330	-9790	-1045	1405	-1738	-867	376	3120
1475539412.543714	1250	2270	-9600	-1088	1417	-1643	-867	376	3120
1475539412.553873	1230	2210	-9420	-1033	1315	-1676	-897	376	3104
1475539412.564047	1230	2110	-9200	-945	1268	-1598	-928	376	3087
1475539412.574227	1270	1980	-8860	-789	1106	-1523	-943	376	3087
1475539412.584435	1300	1900	-8630	-557	945	-1409	-943	376	3087
1475539412.594601	1350	1850	-8450	-512	727	-1294	-943	376	3087
1475539412.604775	1370	1840	-8310	-340	608	-1132	-958	376	3070
1475539412.614952	1380	1820	-8180	-251	430	-1076	-973	329	3053
1475539412.625126	1380	1810	-8060	-116	314	-931	-973	297	3053
1475539412.635303	1350	1800	-8020	-14	191	-806	-973	297	3053
1475539412.645486	1310	1770	-7990	127	174	-668	-973	297	3053
1475539412.655668	1250	1780	-7910	324	63	-458	-1019	282	3053
1475539412.665827	1230	1780	-7870	410	74	-374	-1049	266	3053
1475539412.675987	1180	1790	-7780	526	44	-302	-1049	266	3053
1475539412.686183	1140	1790	-7750	604	-22	-238	-1049	266	3053
1475539412.696358	1040	1820	-7700	756	-164	-109	-1049	266	3053
1475539412.706533	960	1840	-7720	875	-254	-17	-1049	266	3053
1475539412.716700	900	1830	-7760	982	-335	47	-1049	266	3053
1475539412.726861	850	1800	-7830	1181	-470	125	-1049	266	3053
1475539412.737005	890	1690	-7980	1307	-575	266	-1049	266	3053
1475539412.747206	970	1610	-8090	1373	-692	430	-1049	266	3053
1475539412.757358	1120	1490	-8320	1371	-718	607	-1049	266	3036
1475539412.767495	1290	1440	-8560	1356	-821	664	-1049	266	3036
1475539412.777631	1460	1420	-8850	1238	-917	728	-1049	266	3036
1475539412.787789	1570	1420	-9100	1076	-980	778	-1049	266	3036
1475539412.797925	1710	1440	-9390	1000	-1103	778	-1049	266	3036
1475539412.808061	1890	1500	-9790	770	-1304	740	-1049	266	3036
1475539412.818197	1990	1570	-10030	653	-1450	711	-1034	282	3036
1475539412.828333	2100	1640	-10270	471	-1601	732	-1004	297	3036
1475539412.838474	2200	1690	-10510	298	-1625	755	-1004	297	3036
1475539412.848610	2270	1740	-10810	260	-1587	652	-1004	297	3036
1475539412.858747	2190	1750	-10930	174	-1485	544	-1004	297	3036
1475539412.868883	1950	1790	-11010	34	-1425	470	-988	329	3053
1475539412.879021	1650	1830	-11090	-98	-1273	249	-988	344	3053
1475539412.889176	1310	1800	-11290	-408	-942	253	-973	344	3070
1475539412.899314	1340	1720	-11540	-693	-596	267	-973	344	3070
1475539412.909458	1610	1640	-11780	-1071	-286	315	-973	344	3070
1475539412.919584	1970	1560	-11930	-1400	33	437	-958	344	3070
1475539412.929720	2470	1540	-11970	-1610	174	662	-928	344	3070
1475539412.939871	2620	1540	-11810	-1732	275	818	-897	344	3087
1475539412.950044	2580	1520	-11590	-1741	219	979	-897	344	3087
1475539412.960217	2170	1480	-11240	-1752	158	1168	-897	344	3087
1475539412.970390	1860	1410	-11060	-1559	-47	1261	-897	360	3087
1475539412.980562	1630	1360	-10990	-1547	-89	1357	-882	376	3087
1475539412.990745	1450	1340	-10980	-1394	-106	1369	-867	391	3087
1475539413.000919	1430	1340	-10960	-1468	-112	1350	-867	391	3087
1475539413.011099	1540	1420	-10930	-1499	24	1227	-867	391	3087
1475539413.021273	1690	1550	-10810	-1533	139	1047	-867	391	3087
1475539413.031466	1730	1650	-10710	-1510	372	880	-867	391	3087
1475539413.041625	1710	1730	-10560	-1636	553	707	-867	391	3087
1475539413.051805	1640	1760	-10420	-1590	610	604	-852	376	3087
1475539413.061968	1530	1760	-10240	-1552	662	544	-852	376	3087
1475539413.072149	1420	1720	-9870	-1431	684	510	-852	376	3087
1475539413.082323	1370	1680	-9590	-1354	540	604	-867	360	3087
1475539413.092545	1310	1610	-9160	-1201	399	634	-867	313	3104
1475539413.102727	1290	1570	-8890	-1046	231	629	-867	297	3120
1475539413.112899	1280	1520	-8600	-818	27	638	-867	297	3120
1475539413.123079	1300	1490	-8240	-664	-149	690	-867	297	3120
1475539413.133252	1350	1510	-8010	-538	-352	586	-882	297	3104
1475539413.143428	1410	1550	-7850	-371	-570	575	-882	282	3104
1475539413.153595	1450	1620	-7730	-197	-782	589	-882	250	3104
1475539413.163754	1460	1690	-7670	-23	-957	508	-882	250	3104
1475539413.173946	1430	1790	-7650	53	-1130	410	-882	250	3104
1475539413.184125	1370	1860	-7660	229	-1262	403	-882	250	3104
1475539413.194327	1270	1920	-7720	398	-1375	336	-882	235	3104
1475539413.204517	1150	1980	-7800	511	-1461	235	-867	219	3120
1475539413.214699	970	2060	-7960	656	-1519	172	-867	219	3120
1475539413.224859	870	2100	-8100	817	-1500	97	-867	219	3120
1475539413.235039	810	2140	-8250	910	-1489	-43	-867	219	3120
1475539413.245213	760	2140	-8450	1096	-1546	-110	-867	235	3120
1475539413.255391	760	2130	-8630	1137	-1549	-190	-852	250	3120
1475539413.265558	760	2090	-9020	1235	-1609	-469	-836	250	3120
1475539413.275717	740	2070	-9200	1241	-1530	-554	-836	250	3120
1475539413.285877	690	2080	-9400	1151	-1521	-699	-836	266	3120
1475539413.296076	640	2100	-9590	979	-1417	-870	-791	297	3154
1475539413.306248	550	2180	-9850	941	-1291	-1057	-760	313	3154
1475539413.316424	460	2240	-10020	795	-1019	-1110	-730	329	3137
1475539413.326590	380	2300	-10120	805	-818	-1192	-715	329	3137
1475539413.336759	280	2380	-10200	916	-622	-1195	-715	344	3120
1475539413.346935	200	2370	-10250	971	-494	-1186	-700	344	3104
1475539413.357106	90	2330	-10320	1152	-430	-1192	-700	344	3104
1475539413.367283	-90	2250	-10450	1293	-357	-1198	-684	344	3104
1475539413.377465	-250	2140	-10550	1332	-336	-1266	-684	344	3104
1475539413.387646	-410	1970	-10620	1352	-373	-1285	-684	344	3104
1475539413.397834	-420	1890	-10660	1202	-262	-1355	-684	344	3104
1475539413.408087	-290	1820	-10740	1038	-199	-1508	-684	344	3104
1475539413.418265	-120	1850	-10820	767	-126	-1627	-684	344	3104
1475539413.428453	30	1930	-10860	529	-43	-1855	-684	344	3104
1475539413.438615	130	2010	-10860	402	8	-1964	-684	344	3104
1475539413.448772	110	2060	-10710	138	110	-2115	-684	344	3104
1475539413.458948	30	2050	-10540	-21	180	-2300	-684	344	3104
1475539413.469128	-60	1990	-10390	-284	275	-2415	-684	376	3137
1475539413.479305	-100	1950	-10280	-453	336	-2504	-669	391	3171
1475539413.489491	-50	1950	-10220	-699	502	-2608	-654	391	3187
1475539413.499681	-20	1960	-10210	-939	685	-2647	-654	391	3187
1475539413.509841	50	2010	-10160	-1192	792	-2668	-654	391	3187
1475539413.520015	60	2030	-10090	-1271	846	-2686	-669	391	3171
1475539413.530187	-10	1950	-9910	-1190	937	-2615	-684	391	3171
1475539413.540360	-70	1810	-9740	-1120	869	-2569	-684	391	3171
1475539413.550543	-110	1730	-9650	-983	662	-2508	-684	391	3171
1475539413.560704	-140	1540	-9410	-738	536	-2377	-684	391	3171
1475539413.570866	-100	1350	-9060	-592	323	-2283	-700	391	3154
1475539413.581040	-60	1250	-8820	-441	172	-2121	-700	344	3154
1475539413.591220	-20	1170	-8600	-360	43	-1868	-700	313	3154
1475539413.601422	10	1100	-8260	-326	-40	-1698	-700	313	3154
1475539413.611588	20	1090	-8080	-266	-65	-1420	-700	313	3154
1475539413.621747	10	1110	-7990	-179	-19	-1157	-715	313	3154
1475539413.631907	-10	1130	-7900	-162	52	-935	-730	297	3154
1475539413.642081	-120	1170	-7820	-94	277	-730	-745	266	3154
1475539413.652259	-210	1190	-7750	10	397	-534	-745	266	3154
1475539413.662434	-310	1210	-7660	74	506	-431	-745	266	3154
1475539413.672625	-380	1240	-7600	187	627	-397	-745	266	3154
1475539413.682787	-420	1310	-7510	321	789	-339	-760	250	3154
1475539413.692945	-410	1340	-7460	403	885	-223	-760	235	3154
1475539413.703148	-390	1350	-7480	538	1020	-47	-760	219	3171
1475539413.713320	-360	1350	-7550	605	983	122	-760	219	3171
1475539413.723498	-290	1270	-7750	731	1097	252	-760	219	3171
1475539413.733674	-220	1210	-7940	751	1058	433	-760	235	3154
1475539413.743834	-100	1150	-8240	745	933	543	-760	235	3137
1475539413.753994	60	1100	-8510	647	898	709	-760	235	3137
1475539413.764176	380	1070	-8960	592	726	741	-760	235	3137
1475539413.774350	590	1100	-9200	349	736	811	-760	235	3137
1475539413.784532	800	1170	-9450	293	625	819	-776	235	3137
1475539413.794728	970	1290	-9660	55	503	900	-806	235	3137
1475539413.804940	1220	1510	-9910	-157	484	850	-821	235	3137
1475539413.815126	1330	1620	-10080	-349	357	876	-821	235	3137
1475539413.825300	1510	1730	-10320	-436	167	939	-821	235	3137
1475539413.835488	1790	1750	-10670	-410	-142	987	-836	266	3120
1475539413.845647	1850	1750	-10860	-371	-358	875	-836	313	3104
1475539413.855806	1680	1770	-10850	-198	-510	762	-836	313	3104
1475539413.865964	1180	1840	-10760	-49	-531	610	-836	313	3104
1475539413.876139	890	1830	-10720	-40	-475	646	-836	313	3104
1475539413.886318	750	1750	-10770	-63	-322	701	-852	313	3104
1475539413.896494	990	1630	-11050	-405	-42	881	-852	297	3104
1475539413.906708	1320	1600	-11270	-579	123	932	-852	282	3120
1475539413.916862	1680	1650	-11460	-843	408	1098	-852	282	3120
1475539413.927004	1860	1780	-11490	-1036	482	1249	-852	282	3120
1475539413.937140	1850	1820	-11380	-1132	599	1460	-852	282	3120
1475539413.947278	1750	1750	-11290	-1227	682	1690	-836	266	3120
1475539413.957414	1630	1580	-11230	-1348	743	1926	-821	250	3137
1475539413.967550	1580	1460	-11270	-1366	825	2023	-821	250	3137
1475539413.977686	1570	1380	-11340	-1439	892	2073	-821	250	3137
1475539413.987822	1580	1380	-11370	-1582	1070	2074	-821	250	3137
1475539413.997958	1600	1420	-11320	-1737	1168	1974	-821	282	3120
1475539414.008115	1630	1500	-11140	-1720	1272	1861	-821	282	3120
1475539414.018251	1620	1540	-10940	-1780	1351	1704	-821	282	3120
1475539414.028387	1610	1590	-10510	-1698	1236	1518	-821	282	3120
1475539414.038525	1590	1600	-10150	-1650	1173	1357	-821	282	3120
1475539414.048661	1550	1560	-9760	-1484	1004	1216	-821	282	3120
1475539414.058798	1490	1520	-9320	-1301	862	1128	-821	282	3120
1475539414.068933	1430	1480	-8950	-1118	613	1022	-821	282	3120
1475539414.079120	1380	1460	-8610	-922	360	935	-821	282	3120
1475539414.089256	1330	1450	-8170	-759	234	793	-821	282	3120
1475539414.099393	1330	1460	-7970	-602	59	781	-852	282	3120
1475539414.109557	1340	1480	-7820	-471	-92	650	-897	266	3120
1475539414.119691	1340	1600	-7610	-303	-119	469	-912	250	3120
1475539414.129828	1320	1720	-7540	-238	-217	373	-912	250	3120
1475539414.139963	1260	1840	-7500	-135	-261	228	-912	250	3120
1475539414.150100	1180	1940	-7530	-57	-285	69	-912	250	3120
1475539414.160236	1090	2000	-7580	151	-393	-10	-912	235	3104
1475539414.170371	1000	2040	-7640	284	-466	-34	-912	203	3104
1475539414.180513	940	2060	-7760	306	-584	-99	-912	203	3104
1475539414.190666	910	2080	-7830	487	-583	-186	-912	203	3104
1475539414.200802	910	2090	-7920	607	-785	-243	-912	203	3104
1475539414.210958	920	2140	-8100	698	-881	-263	-912	203	3087
