Time (s)	mag_x	mag_y	mag_z
1479414275.244852	32.454968	9.331865	-62.330702
1479414275.251294	31.902569	9.401430	-62.338470
1479414275.269243	31.822759	9.111378	-62.414762
1479414275.281260	31.251957	9.225040	-62.405718
1479414275.293318	30.795316	9.315970	-62.398482
1479414275.311021	30.864535	9.388714	-62.252537
1479414275.329243	30.964209	8.746746	-62.799221
1479414275.347244	30.927227	9.140756	-62.503051
1479414275.371268	30.511864	9.224147	-62.146643
1479414275.395136	30.477781	8.392517	-63.236011
1479414275.431035	29.731750	8.606992	-63.176363
1479414275.449133	29.254289	8.605976	-63.278344
1479414275.461288	29.269604	9.028140	-62.746193
1479414275.485306	29.074391	9.428635	-62.470442
1479414275.515137	29.166720	8.896749	-62.812539
1479414275.527220	29.127127	8.915055	-62.583783
1479414275.545267	28.588499	8.998841	-62.751169
1479414275.551129	28.157596	9.065870	-62.885078
1479414275.563280	28.247406	9.257775	-62.992205
1479414275.599072	28.159465	9.741539	-62.936233
1479414275.605139	27.814370	9.660028	-62.752816
1479414275.629173	26.955322	9.611793	-62.839087
1479414275.641210	26.561368	9.694513	-62.675100
1479414275.659143	26.246204	9.760689	-62.543910
1479414275.683330	25.734431	8.915669	-62.523184
1479414275.695266	25.584654	8.584489	-62.422377
1479414275.713094	25.537255	8.250404	-62.131497
1479414275.719285	25.064804	8.259698	-62.038949
1479414275.767106	24.287424	7.669403	-62.362859
1479414275.773158	24.209784	7.518335	-62.504352
1479414275.785307	24.147671	7.397481	-62.337233
1479414275.797160	23.808293	7.577360	-62.343694
1479414275.815097	23.536791	7.721263	-62.348864
1479414275.833020	23.536855	7.628964	-62.282921
1479414275.839207	23.536906	7.555124	-62.230167
1479414275.851075	23.392104	7.357772	-62.047807
1479414275.880925	23.835385	7.446943	-61.911350
1479414275.893291	23.703308	7.755211	-62.002988
1479414275.905066	23.742490	8.140106	-61.936142
1479414275.929186	23.436804	8.625215	-62.050119
1479414275.947194	23.094756	8.697829	-62.394315
1479414275.953170	22.821118	8.755919	-62.669673
1479414275.971207	22.674629	8.733251	-62.539568
1479414275.983232	22.340172	9.060820	-62.505563
1479414276.007204	21.424023	9.255957	-62.736907
1479414276.019304	21.050000	9.202422	-62.383121
1479414276.031150	20.750782	9.159594	-62.100093
1479414276.049323	20.728673	8.779628	-62.083904
1479414276.073228	19.523601	9.103650	-62.186733
1479414276.115005	18.614288	9.653023	-62.222684
1479414276.139096	17.257879	10.035982	-62.149411
1479414276.151235	16.920444	9.895583	-62.263515
1479414276.169068	16.795340	9.644982	-62.074486
1479414276.187179	16.180659	9.007554	-61.521971
1479414276.205229	15.913824	8.796278	-61.341094
1479414276.222706	15.700356	8.627257	-61.196393
1479414276.229213	15.602004	8.422900	-61.431022
1479414276.241264	15.378478	8.812539	-61.198257
1479414276.289241	14.246907	9.490145	-61.248462
1479414276.307201	13.434364	9.641350	-61.259613
1479414276.319153	13.137413	9.994721	-61.411520
1479414276.331290	12.899853	10.277417	-61.533046
1479414276.373047	12.178313	10.599695	-61.195624
1479414276.385225	12.060150	10.692256	-61.150095
1479414276.403144	11.965620	10.766305	-61.113671
1479414276.409266	11.310621	11.240388	-60.804220
1479414276.421107	10.931466	11.619655	-60.977128
1479414276.439218	10.628142	11.923068	-61.115454
1479414276.463211	10.379652	12.263186	-61.020316
1479414276.487247	10.611696	12.494689	-60.833286
1479414276.517148	11.093345	13.596993	-61.007916
1479414276.571259	11.070494	14.458601	-60.820073
1479414276.607327	10.485596	15.171445	-61.584622
1479414276.624820	10.054180	15.525047	-61.951840
1479414276.631335	10.288423	15.807929	-61.965302
1479414276.655137	9.973935	17.086450	-62.363109
1479414276.691307	9.787146	17.697282	-62.519596
1479414276.697225	9.785108	18.098842	-62.699820
1479414276.709252	9.493790	18.281808	-62.563686
1479414276.721058	9.333157	18.912166	-62.384700
1479414276.733330	9.204651	19.416452	-62.241512
1479414276.751189	9.029424	19.750740	-62.617508
1479414276.763258	8.744399	20.571296	-62.497837
1479414276.775157	8.516378	21.227740	-62.402099
1479414276.787455	8.044275	21.614615	-62.185353
1479414276.805213	7.883857	22.131536	-62.082034
1479414276.829132	7.508013	23.290747	-61.793099
1479414276.841242	7.310004	23.887285	-61.628075
1479414276.859123	6.934331	24.295376	-61.706290
1479414276.865286	6.416528	24.690989	-61.418471
1479414276.877220	6.002285	25.007479	-61.188216
1479414276.889247	6.395109	25.398953	-61.004012
1479414276.907273	6.202416	25.504710	-61.347196
1479414276.931353	6.142202	25.726140	-61.350834
1479414276.943475	6.289778	25.904741	-61.624653
1479414276.967481	6.864395	26.369348	-61.808719
1479414276.985256	7.446907	26.142745	-61.850805
1479414276.997564	7.912916	25.961462	-61.884474
1479414277.021304	8.120470	27.083228	-62.101145
1479414277.033347	8.451767	27.543536	-62.365058
1479414277.075248	8.000542	28.887323	-62.664377
1479414277.099334	8.379332	29.564216	-62.432095
1479414277.111545	8.296747	29.735749	-62.139272
1479414277.129029	8.882476	30.633522	-61.834935
1479414277.141379	9.351059	31.351740	-61.591465
1479414277.165381	9.489897	31.929646	-62.095822
1479414277.189127	9.694628	32.686694	-62.839080
1479414277.201335	9.783515	32.925137	-62.745172
1479414277.219171	9.854625	33.115892	-62.670045
1479414277.231113	9.766669	33.545058	-62.469788
1479414277.243261	9.406616	33.888391	-62.730051
1479414277.255205	9.118574	34.163057	-62.938261
1479414277.279167	9.442497	35.014905	-62.551319
1479414277.309100	9.389089	35.587744	-62.499894
1479414277.321272	9.828771	35.937384	-62.473823
1479414277.333184	10.180517	36.217095	-62.452967
1479414277.351003	10.317070	36.717427	-62.296125
1479414277.357185	10.426313	37.117693	-62.170652
1479414277.387338	10.279450	37.486653	-62.032017
1479414277.399246	10.323794	37.525652	-61.889288
1479414277.417098	10.576536	37.349428	-62.125494
1479414277.423243	10.706307	37.968997	-62.104225
1479414277.435074	10.810124	38.464652	-62.087210
1479414277.471112	11.452089	38.265738	-62.539240
1479414277.477142	11.841281	38.287201	-62.855691
1479414277.489261	12.152634	38.304371	-62.548226
1479414277.501203	12.256873	38.318107	-62.442411
1479414277.513167	12.340264	38.329096	-62.357759
1479414277.531229	12.624243	38.407028	-62.079802
1479414277.543133	13.141113	38.331092	-62.137750
1479414277.567221	14.175094	38.774869	-62.361351
1479414277.585145	14.309372	39.524193	-62.292911
1479414277.591207	14.416795	40.123653	-62.238158
1479414277.609083	14.792421	40.464939	-62.194357
1479414277.621245	15.092921	40.737968	-62.159315
1479414277.633135	15.405743	41.163813	-62.201360
1479414277.657284	15.856207	42.025936	-62.514186
1479414277.687024	16.260379	42.328788	-62.349989
1479414277.752920	19.122657	42.709575	-62.333981
1479414277.764945	19.643439	42.879380	-62.341093
1479414277.777253	20.060064	43.015224	-62.346782
1479414277.789089	20.248520	42.985617	-62.351334
1479414277.801283	20.544129	42.823651	-62.354975
1479414277.825230	21.259493	42.590420	-62.360219
1479414277.843176	21.642595	42.922337	-62.081770
1479414277.872905	22.715699	43.262016	-61.820961
1479414277.879185	23.097247	43.321333	-61.790521
1479414277.903268	23.863942	43.171671	-62.069046
1479414277.939077	24.673283	43.103543	-62.443521
1479414277.945177	25.315111	43.263695	-62.218490
1479414277.969065	26.384187	43.217751	-61.894446
1479414277.999035	27.184271	43.216003	-61.939340
1479414278.011215	27.396324	43.146241	-61.745067
1479414278.023246	27.855653	42.537306	-61.729806
1479414278.035266	28.223117	42.050159	-61.717596
1479414278.076956	29.070765	41.738106	-62.683267
1479414278.107078	29.555478	40.900046	-62.570325
1479414278.125105	30.314710	40.405172	-62.287808
1479414278.137181	30.552471	40.137029	-62.093920
1479414278.160958	30.815103	39.991655	-62.429357
1479414278.167167	31.170051	40.013638	-62.277237
1479414278.191117	32.043287	39.976152	-62.548732
1479414278.215210	33.413283	39.399036	-62.862645
1479414278.262884	34.471471	38.436496	-63.171422
1479414278.269240	34.891786	38.562089	-62.940968
1479414278.281275	35.083195	38.800844	-62.756604
1479414278.293169	35.236322	38.991848	-62.609113
1479414278.310953	35.503668	38.868089	-62.210808
1479414278.328795	35.934810	38.423378	-62.522867
1479414278.335188	36.279723	38.067610	-62.772514
1479414278.347265	36.772920	38.128698	-62.761998
1479414278.388915	37.677702	37.750130	-63.105875
1479414278.401062	38.180990	37.598152	-63.168843
1479414278.413072	38.076668	37.130866	-62.868826
1479414278.449137	39.046265	36.127459	-62.050534
1479414278.479203	38.807704	36.562513	-62.417657
1479414278.491170	39.157414	36.302355	-62.688347
1479414278.503117	39.364760	35.886807	-62.414351
1479414278.515265	39.530637	35.554368	-62.195154
1479414278.527128	39.735760	34.666152	-62.230032
1479414278.557091	39.900778	34.009385	-62.658677
1479414278.569160	40.249139	33.637587	-62.250459
1479414278.610899	40.856717	32.704415	-62.549639
1479414278.623194	40.941468	32.386189	-62.653776
1479414278.635177	41.226534	32.339030	-62.947319
1479414278.664863	41.245952	31.399950	-62.487038
1479414278.700922	42.268013	29.874479	-62.051277
1479414278.713378	42.505036	29.569115	-62.255086
1479414278.730829	42.984342	29.048262	-62.137821
1479414278.761058	43.210213	27.215696	-62.343403
1479414278.784789	43.186374	26.681542	-62.418709
1479414278.791255	43.312147	26.530781	-61.918328
1479414278.803184	43.340343	26.341032	-61.868414
1479414278.827082	43.380946	25.791230	-62.076851
1479414278.856853	43.798010	24.346935	-62.308360
1479414278.869151	43.656611	24.109971	-62.390674
1479414278.881286	43.543493	23.920399	-62.456525
1479414278.917232	42.540529	22.964043	-61.396542
1479414278.934988	42.288518	22.796235	-61.450986
1479414278.947300	42.449018	22.316285	-61.144150
1479414278.971202	43.042248	21.694298	-61.473165
1479414278.983227	43.341689	21.434736	-61.161893
1479414279.037066	42.420807	19.355972	-61.822750
1479414279.079189	42.617511	18.317759	-62.386715
1479414279.115220	43.097714	17.086491	-61.983093
1479414279.127238	43.096375	16.503958	-61.990304
1479414279.139197	43.095304	16.037933	-61.996073
1479414279.151229	42.804759	15.665112	-61.860532
1479414279.168919	42.499902	15.159434	-61.962334
1479414279.186926	42.256016	14.754891	-62.043775
1479414279.193072	41.988485	14.776960	-61.758538
1479414279.205125	41.774461	14.794615	-61.950816
1479414279.217252	41.603241	14.808740	-62.104639
1479414279.229128	41.393843	14.612617	-62.297776
1479414279.246938	41.516013	13.902594	-62.171972
1479414279.259149	41.613748	13.334575	-62.071330
1479414279.271223	41.402249	13.018442	-62.411284
1479414279.300958	40.706613	12.438757	-62.522397
1479414279.307286	40.314431	12.094365	-62.561904
1479414279.324881	40.217952	12.026273	-62.383275
1479414279.337171	40.140768	11.971800	-62.240372
1479414279.349270	39.644490	11.513378	-61.705580
1479414279.385157	38.357099	10.784475	-61.222293
1479414279.403046	38.072711	10.563518	-61.171430
1479414279.420828	38.134888	10.248471	-61.270896
1479414279.427254	37.677677	10.065574	-61.000078
1479414279.439235	37.311908	9.919256	-60.783423
1479414279.468884	37.321122	9.252231	-61.102144
1479414279.493149	37.225628	9.226350	-61.376204
1479414279.505339	36.515738	8.971314	-61.504793
1479414279.517260	35.947825	8.767286	-61.607664
1479414279.534941	35.783182	8.189220	-61.830117
1479414279.541372	35.941156	7.865048	-61.727768
1479414279.553411	36.067535	7.605710	-61.645888
1479414279.571296	35.661684	7.605662	-61.089837
1479414279.588990	35.192161	7.467342	-60.925309
1479414279.595070	34.816542	7.356687	-60.793686
1479414279.619117	35.188166	7.321795	-60.730291
1479414279.649165	34.238286	7.493059	-60.998061
1479414279.673200	34.035926	7.381417	-60.973215
1479414279.685286	33.384601	7.357087	-61.042246
1479414279.703009	32.863540	7.337623	-61.097470
1479414279.727219	31.997339	7.198970	-61.513369
1479414279.756941	31.703688	7.220857	-61.723481
1479414279.763320	31.229123	7.228639	-61.782615
1479414279.775281	30.849471	7.234864	-61.829922
1479414279.792850	30.111218	7.239845	-61.867767
1479414279.805264	29.810303	7.382110	-61.757888
1479414279.822987	29.569571	7.495923	-61.669984
1479414279.829510	29.521829	7.586973	-61.599661
1479414279.841202	29.121526	7.175828	-61.473324
1479414279.853108	28.801284	6.846913	-61.372255
1479414279.907659	28.573969	5.620455	-60.712540
1479414279.919284	28.725347	5.533474	-60.553393
1479414279.943178	29.334411	4.924236	-60.562487
1479414279.961331	29.550966	4.769076	-60.503429
1479414279.990982	29.862807	4.269084	-60.053979
1479414280.009093	30.496916	4.142683	-59.598143
1479414280.026780	30.625814	4.420396	-59.872110
1479414280.105048	31.640780	4.967467	-59.997413
1479414280.117364	31.830593	5.080224	-60.331682
1479414280.129410	31.910022	4.686445	-60.388863
1479414280.153276	31.951977	4.741669	-60.821594
1479414280.165333	32.007129	4.830444	-60.360324
1479414280.182817	32.051251	4.901465	-59.991308
1479414280.195138	31.796861	5.234844	-60.256720
1479414280.207115	31.665770	5.294125	-60.398971
1479414280.225221	31.560898	5.341550	-60.512773
1479414280.231300	31.694266	5.586912	-60.393579
1479414280.243237	31.366429	5.506639	-60.438381
1479414280.255142	31.104159	5.442421	-60.474222
1479414280.279132	30.894343	5.252765	-60.362739
1479414280.285289	30.581647	5.239322	-60.553865
1479414280.297288	30.331490	5.228567	-60.706765
1479414280.309186	29.914099	5.289104	-60.618852
1479414280.321267	29.797451	5.130111	-60.898911
1479414280.339246	29.704133	5.002917	-61.122959
1479414280.363210	29.048318	4.764445	-60.941025
1479414280.399231	28.105665	4.082177	-61.071909
1479414280.411214	27.916173	3.888008	-60.700732
1479414280.429280	27.909423	4.147516	-60.684103
1479414280.441272	27.904023	4.355122	-60.670800
1479414280.453088	27.682438	4.313785	-60.449923
1479414280.477045	27.754433	4.378713	-60.005719
1479414280.513064	27.061807	4.627689	-59.931664
1479414280.519151	26.718977	4.808402	-59.998770
1479414280.531219	26.589557	4.952971	-60.052455
1479414280.543234	26.341177	5.206908	-60.375716
1479414280.585232	25.334902	5.840875	-60.642315
1479414280.627080	25.677165	6.364591	-61.305801
1479414280.633200	25.104310	6.267063	-61.868939
1479414280.645269	24.790870	6.880448	-61.898981
1479414280.663217	24.540119	7.371155	-61.923015
1479414280.681097	24.122252	7.556299	-62.152476
1479414280.687236	23.932802	7.842696	-62.055733
1479414280.699141	23.781242	8.071813	-61.978338
1479414280.711244	23.297884	8.185966	-62.126657
1479414280.723181	23.418152	8.208148	-62.595702
1479414280.753138	23.229227	8.309231	-63.060893
1479414280.765236	23.145960	8.375901	-63.132857
1479414280.777103	23.079347	8.429236	-63.190428
1479414280.819062	21.880370	8.613551	-62.862716
1479414280.831115	21.777187	9.310763	-62.834159
1479414280.843308	21.260109	9.453689	-62.390845
1479414280.855285	20.846447	9.568029	-62.036193
1479414280.867083	20.950049	9.382939	-61.892628
1479414280.897146	20.809547	8.978128	-61.685895
1479414280.915153	20.630841	9.187581	-61.752546
1479414280.921240	20.487876	9.355143	-61.805866
1479414280.933255	20.301083	9.420052	-61.638289
1479414280.945236	20.079226	9.264558	-61.854617
1479414280.975231	20.194283	9.178927	-61.885818
1479414280.987270	20.500739	9.279079	-62.122718
1479414281.028908	20.765801	9.820280	-62.010508
1479414281.065093	20.979728	10.857921	-61.939041
1479414281.083045	21.129096	11.175400	-62.025141
1479414281.101050	21.011044	11.618741	-62.863921
1479414281.112983	20.936882	11.991477	-63.255592
1479414281.131199	21.167240	12.151385	-63.568929
1479414281.155303	21.498956	12.934778	-64.020133
1479414281.167159	21.906587	13.320869	-64.460874
1479414281.184758	22.232692	13.629743	-64.813467
1479414281.611065	23.136345	37.495337	-64.601376
1479414281.653113	23.670853	39.580271	-64.515759
1479414281.659179	23.716527	40.099374	-64.506984
1479414281.677190	23.680644	40.307235	-64.570042
1479414281.689123	23.796781	40.335242	-64.340176
1479414281.706698	23.889691	40.357648	-64.156284
1479414281.742723	23.763982	42.293071	-64.273856
1479414281.755276	23.718608	42.477036	-63.963071
1479414281.773080	24.261683	43.039052	-63.574287
1479414281.803288	24.134048	44.467982	-62.450974
1479414281.815249	23.869817	44.631808	-62.224453
1479414281.857220	24.405604	46.132520	-61.106730
1479414281.869308	24.521593	46.516564	-60.588433
1479414281.887242	24.614384	46.823799	-60.173795
1479414281.893092	24.326507	47.000447	-60.472788
1479414281.911273	24.458316	47.210906	-60.081279
1479414281.940860	24.430854	47.859669	-59.867897
1479414282.007198	24.853149	50.144893	-59.235878
1479414282.037274	25.708607	51.228563	-59.649461
1479414282.067197	26.751900	51.965892	-58.624455
1479414282.121158	28.936165	53.479874	-57.597944
1479414282.145192	30.251490	54.139622	-56.792906
1479414282.157152	31.081271	54.166777	-56.716904
1479414282.205280	32.895457	54.846535	-56.137694
1479414282.235209	33.654500	54.903660	-55.970471
1479414282.247158	33.876100	54.985429	-55.428253
1479414282.259315	34.053381	55.050845	-54.994479
1479414282.276911	34.195205	55.518021	-55.067929
1479414282.439187	34.218362	56.729176	-53.253950
1479414282.457043	34.254768	56.791546	-53.325115
1479414282.571145	34.696900	56.956303	-52.720295
1479414282.613148	34.601452	57.642037	-52.843214
1479414282.630824	34.633662	57.867537	-52.926447
1479414282.703289	35.337303	58.488834	-53.110437
1479414282.715313	35.077499	58.544975	-53.140226
1479414282.751253	34.112656	59.091531	-52.273343
1479414282.769183	34.097782	59.303695	-52.050082
1479414282.781199	34.085882	59.473426	-51.871474
1479414282.805303	33.677669	59.455105	-51.235855
1479414282.817328	33.532526	59.387132	-51.009857
1479414282.829246	33.271568	59.747598	-50.688903
1479414282.847233	33.280068	59.828549	-50.221905
1479414282.859060	33.286867	59.893309	-49.848307
1479414282.871250	33.292307	60.083399	-49.829741
1479414282.883212	33.296658	60.235471	-49.814888
1479414282.895180	33.589827	60.218847	-49.803005
1479414282.925118	32.969115	60.941627	-49.785895
1479414282.966984	32.346604	60.902164	-49.258078
1479414282.973121	32.612518	61.236186	-49.427636
1479414282.985232	32.535562	61.503403	-49.282970
1479414283.003234	32.473997	61.717177	-49.167237
1479414283.032878	32.211531	62.439856	-48.944518
1479414283.039191	32.214772	62.604620	-48.896475
1479414283.063218	32.277377	62.952507	-48.827294
1479414283.117264	32.451430	63.172176	-47.854877
1479414283.129269	32.696379	63.052196	-47.744450
1479414283.147206	32.892338	62.956211	-47.656108
1479414283.171206	32.739988	63.841275	-47.388740
1479414283.183241	32.492694	64.278881	-47.231384
1479414283.201090	32.584546	64.767247	-46.965343
1479414283.207235	32.513184	64.604815	-46.332041
1479414283.219132	32.456095	64.474869	-45.825400
1479414283.417200	31.453973	68.782277	-39.749192
1479414283.435105	31.319038	69.061370	-39.297714
1479414283.441201	31.211090	69.284645	-38.936532
1479414283.453226	30.979888	69.739827	-38.787742
1479414283.471146	31.012192	69.619988	-39.019101
1479414283.507188	30.756594	69.358407	-38.966151
1479414283.519309	30.688713	69.453134	-38.601203
1479414283.561257	30.072431	69.585493	-38.356947
1479414283.585207	30.515201	69.757219	-37.919354
1479414283.603046	30.640442	69.910464	-37.483453
1479414283.609152	30.523370	69.963920	-37.344967
1479414283.627167	31.153931	70.144966	-37.094021
1479414283.663134	32.384786	70.249461	-35.847332
1479414283.687213	34.196732	69.960908	-35.416201
1479414283.705196	35.034105	69.796853	-35.200618
1479414283.723072	35.269472	69.942172	-35.028151
1479414283.741245	36.129838	69.653618	-34.527519
1479414283.783106	38.373938	69.892797	-34.353883
1479414283.795214	39.244932	69.465802	-34.490920
1479414283.807366	39.724462	69.055065	-34.390315
1479414283.819232	40.108086	68.726476	-34.309831
1479414283.975068	39.899383	68.821047	-34.926482
1479414283.987254	39.523804	69.230667	-34.458452
1479414284.029272	37.458111	70.306809	-33.152421
1479414284.041320	36.701724	70.695840	-32.758890
1479414284.065286	35.395260	71.435809	-31.869848
1479414284.107120	33.287515	71.767717	-31.344917
1479414284.124995	32.641028	71.588003	-31.312888
1479414284.131209	32.268682	71.720795	-31.287264
1479414284.143203	31.970806	71.827029	-31.266766
1479414284.377222	27.629394	76.366429	-25.983340
1479414284.485104	25.571368	76.508735	-24.438524
1479414284.497217	25.599048	76.487068	-24.246054
1479414284.521280	24.856751	76.455868	-24.221179
1479414284.599154	24.879479	76.502467	-23.686902
1479414284.623125	24.729367	76.313614	-23.260650
1479414284.665400	24.938393	76.524669	-22.510873
1479414284.677257	25.237512	76.499815	-22.143308
1479414284.719129	24.761135	76.390457	-21.285666
1479414284.731164	24.661174	76.807289	-21.022987
1479414284.755165	24.589652	77.476669	-20.995119
1479414284.779150	24.471456	77.089212	-19.617768
1479414284.802711	24.646697	77.020590	-19.338277
1479414284.809231	24.135092	77.311396	-18.624138
1479414284.821179	23.725808	77.544041	-18.052826
1479414284.833005	23.543225	77.591875	-17.455621
1479414284.845198	23.397159	77.353580	-16.837700
1479414284.863223	23.280305	77.162944	-16.343364
1479414284.887273	22.822349	77.635147	-15.603488
1479414284.911242	22.369929	77.591654	-14.695483
1479414284.935123	22.065896	77.494678	-14.016250
1479414284.965302	20.900861	76.976285	-13.763745
1479414285.019118	20.281207	76.828003	-11.798335
1479414285.073077	20.018090	76.341021	-10.307102
1479414285.097270	20.502781	77.358023	-9.497780
1479414285.115188	20.240585	77.166498	-9.069865
1479414285.127250	20.030828	77.013279	-8.727533
1479414285.139092	19.935444	77.098125	-8.663902
1479414285.151074	20.510933	77.096861	-8.262606
1479414285.163108	20.971325	77.095850	-7.941569
1479414285.205238	21.302222	76.889221	-7.107475
1479414285.223071	21.387091	76.445753	-6.386761
1479414285.229143	21.672251	76.298402	-5.459800
1479414285.319280	21.247563	76.327228	-1.400940
1479414285.631105	19.335083	72.327958	9.356147
1479414285.643186	19.234005	71.967055	10.007730
1479414285.655263	19.225563	71.609193	10.599075
1479414285.697167	19.345239	70.365817	12.585909
1479414285.721354	19.290000	69.551392	13.731310
1479414285.738883	19.632469	69.469240	14.208643
1479414285.751108	19.616757	68.850394	14.590508
1479414285.841159	22.416756	64.529702	19.105170
1479414285.853210	23.002936	64.069075	20.049449
1479414285.865255	23.471881	63.700574	20.804872
1479414285.919289	26.063698	61.592429	22.735764
1479414285.943211	26.327361	60.576188	24.137578
1479414285.985154	27.346951	58.264715	25.939582
1479414286.026791	26.548005	56.992741	27.204190
1479414286.033165	26.307936	56.656694	27.649915
1479414286.080785	25.798764	55.901168	28.357390
1479414286.099173	25.375647	54.693625	29.249106
1479414286.111146	25.297628	54.333417	29.355926
1479414286.123361	25.235212	54.045251	29.441383
1479414286.147221	24.678326	53.330733	29.579826
1479414286.153089	24.377661	52.897400	29.830736
1479414286.177208	24.379235	51.996838	30.192048
1479414286.201226	24.336789	51.074776	30.549428
1479414286.219110	24.249276	50.816072	31.167043
1479414286.231160	24.324108	50.194265	31.240667
1479414286.248938	24.383974	49.696819	31.299566
1479414286.255225	24.214602	49.091441	31.416763
1479414286.267262	24.368791	48.468857	31.790833
1479414286.297282	24.373558	47.226633	32.399572
1479414286.315029	24.351113	46.562167	32.577081
1479414286.345211	24.495596	44.781145	33.245936
1479414286.387260	24.688343	42.798964	33.652862
1479414286.399245	24.530518	42.397766	34.070260
1479414286.411304	24.911212	41.869386	34.193943
1479414286.435225	25.169723	41.108518	34.372047
1479414286.453135	25.060466	40.907128	34.505451
1479414286.483075	25.047980	40.340564	34.697553
1479414286.489353	25.325182	39.532218	34.835934
1479414286.501211	25.546943	38.885541	34.946639
1479414286.513278	25.362242	38.713902	35.245437
1479414286.531211	25.504169	38.438310	35.204163
1479414286.549277	25.617711	38.217837	35.171144
1479414286.567112	26.114351	37.361058	35.530050
1479414286.597334	26.417717	37.739204	35.409359
1479414286.621164	27.278152	38.313092	34.995741
1479414286.650829	28.017127	38.832490	34.380636
1479414286.657287	28.497140	39.501149	34.232009
1479414286.687219	30.231233	40.215112	33.765707
1479414286.699110	31.065065	40.676388	33.109363
1479414286.747343	33.226016	42.758595	31.479173
1479414286.771116	33.388469	43.195159	31.069902
1479414286.777181	34.025385	43.475269	31.092875
1479414286.789264	34.390074	43.837638	30.830942
1479414286.813177	34.697961	44.290309	30.103367
1479414286.855253	34.535367	44.915032	29.762123
1479414286.867226	34.073841	45.127730	30.186808
1479414286.885093	33.487354	44.813903	30.316323
1479414286.903209	32.382095	44.361994	32.016511
1479414286.921111	31.699427	44.063034	32.480866
1479414286.933164	30.573917	43.547303	32.852350
1479414286.945309	29.673509	43.134719	33.149537
1479414286.957277	28.591073	42.735510	33.457365
1479414286.969067	27.363015	41.932159	34.054018
1479414286.981236	26.380569	41.289478	34.531340
1479414287.004945	25.449768	40.222209	34.913198
1479414287.011231	24.198174	38.746127	35.288763
1479414287.035134	22.395879	36.758851	35.969732
1479414287.077212	20.461488	34.172518	36.432190
1479414287.101282	19.352603	32.075569	36.435228
1479414287.119019	19.175598	31.260847	36.646543
1479414287.125071	19.033994	30.609069	36.815595
1479414287.137321	18.993133	29.880225	37.020915
1479414287.179182	18.768529	27.644427	36.939561
1479414287.191294	18.780761	26.817104	37.120087
1479414287.203086	18.790546	26.155247	37.264508
1479414287.215252	18.436265	25.141776	37.309967
1479414287.233230	18.370106	24.676703	36.855787
1479414287.245201	18.317179	24.304644	36.492443
1479414287.269237	18.226480	23.091301	36.515838
1479414287.281058	18.419543	22.690620	36.430718
1479414287.323181	17.959207	21.020724	35.796443
1479414287.347217	18.258096	20.159905	35.902210
1479414287.371227	18.043823	19.774918	35.969900
1479414287.407089	17.892203	18.850948	35.943144
1479414287.413258	17.790013	17.846384	35.762329
1479414287.425212	17.708261	17.042733	35.617677
1479414287.455258	18.416147	15.899303	35.899924
1479414287.467134	18.860964	15.554208	35.937987
1479414287.479183	18.927131	15.001570	35.547969
1479414287.491219	18.545533	14.559459	35.516267
1479414287.508813	18.240255	14.205771	35.490905
1479414287.515250	17.706345	13.507977	35.330460
1479414287.527107	17.858592	13.226303	35.342259
1479414287.545236	17.980389	13.000965	35.351699
1479414287.575306	18.633762	11.888274	34.902777
1479414287.605138	19.320337	10.926641	34.061074
1479414287.635131	19.433391	10.643676	33.263870
1479414287.659207	19.375387	10.033906	32.291144
1479414287.671081	19.193825	9.617359	32.210026
1479414287.701146	18.497845	8.879251	31.953059
1479414287.713162	17.767574	8.693635	31.519089
1479414287.725258	17.183356	8.545143	31.171912
1479414287.761270	15.958954	8.158489	31.349178
1479414287.779133	15.664038	8.186166	31.106062
1479414287.791088	14.776309	8.277449	30.701335
1479414287.809305	14.066126	8.350475	30.377553
1479414287.815196	13.353135	8.408896	30.398840
1479414287.827269	12.710321	8.248211	30.485948
1479414287.839095	12.196069	8.119662	30.555634
1479414287.881239	11.079272	8.988815	31.204634
1479414287.935266	8.719999	10.282813	32.016465
1479414287.947100	8.279593	10.300469	32.200516
1479414288.025282	6.286859	11.939541	32.263006
1479414288.043352	5.970972	12.109836	31.767047
1479414288.073160	5.603491	12.204409	31.645477
1479414288.103176	4.629109	12.042228	31.353482
1479414288.151061	4.498056	12.017476	30.871528
1479414288.169224	4.395086	11.895622	30.794020
1479414288.199164	4.747241	11.521576	31.012327
1479414288.216928	5.101386	11.014917	31.116893
1479414288.223214	5.384703	10.609590	31.200547
1479414288.235147	5.538934	10.492750	30.917079
1479414288.247303	6.169273	10.191857	30.900539
1479414288.270960	6.673543	9.951142	30.887307
1479414288.301117	7.657879	8.308641	30.951178
1479414288.313110	7.936850	7.822304	30.857741
1479414288.330963	8.160027	7.433234	30.782990
1479414288.343281	8.193725	7.260259	30.583034
1479414288.367244	8.242250	6.264457	30.295096
1479414288.385074	8.331925	5.841253	30.402953
1479414288.391035	8.476087	5.710112	30.419160
1479414288.403222	8.591417	5.605199	30.432126
1479414288.421277	8.538837	5.659550	30.582655
1479414288.451250	8.463121	4.493284	30.042572
1479414288.457229	8.363778	4.147752	29.640309
1479414288.469270	8.356726	3.802186	29.668889
1479414288.481240	8.351084	3.525734	29.691752
1479414288.511127	8.849913	2.892563	29.206098
1479414288.535254	8.836023	2.252256	28.853232
1479414288.559301	8.392602	1.316991	28.178898
