Time (s),mag_x,mag_y,mag_z
1479414258,24.14187,60.182082,24.145576
1479414258,23.948496,60.729261,23.941618
1479414258,24.011063,61.374426,23.428061
1479414258,24.060771,63.316898,21.811712
1479414258,24.173305,63.92852,21.373745
1479414258,24.407775,64.601834,20.252526
1479414259,30.947064,69.286771,12.448117
1479414259,30.104513,70.35424,11.877155
1479414259,30.022204,70.664643,11.463912
1479414259,30.101201,70.912967,10.572692
1479414259,30.164399,71.111625,9.859716
1479414259,29.56316,71.616255,9.779883
1479414259,29.154591,71.397693,9.645938
1479414259,28.827736,71.222844,9.538782
1479414259,28.13172,71.497808,9.312901
1479414259,27.574908,71.71778,9.132196
1479414259,27.491567,71.409772,8.497085
1479414259,27.207629,71.647351,8.339387
1479414259,26.980479,71.837414,8.213229
1479414259,26.219384,72.127745,7.972146
1479414259,25.610507,72.360011,7.35881
1479414259,18.691833,76.304036,-1.938562
1479414259,18.927125,76.519765,-5.1692
1479414259,18.834111,76.739528,-7.316757
1479414259,18.832519,76.769551,-9.532132
1479414259,20.410837,72.464901,-31.942988
1479414259,20.384295,71.800048,-33.122829
1479414259,20.085356,71.091565,-35.074081
1479414259,20.630863,70.770519,-35.417469
1479414259,20.922425,70.23712,-36.392961
1479414259,21.923691,64.674469,-44.86728
1479414259,22.391219,64.392311,-45.634685
1479414259,22.692819,64.235726,-45.898218
1479414260,22.934099,64.110457,-46.109044
1479414260,22.98228,63.457117,-46.277706
1479414260,23.093246,62.865305,-46.903182
1479414260,23.182019,62.391855,-47.403562
